0,0,0,0,0,0,424606,425090,424660,424229,424265,424849,143,143,125,109,114,148,0.016065,0.03213
0,0,0,0,0,0,424886,424795,424974,425360,425332,425105,116,97,121,99,124,149,0.01592,0.03184
0,0,0,0,0,0,425030,424671,424859,424559,425352,425410,145,110,135,101,147,146,0.01113,0.02226
0,0,0,0,0,0,425127,425192,425330,424707,424782,424699,106,147,127,117,132,99,0.013115,0.02623
0,0,0,0,0,0,425010,424762,424653,425004,424551,425220,148,112,150,122,125,106,0.013305,0.02661
0,0,0,0,0,0,424375,424364,424036,424645,424218,424754,97,111,138,99,90,114,0.017745,0.03549
3329.75,4994.63,4162.19,6659.51,1664.87,2497.31,422663,422627,422648,423097,422273,422522,115,94,123,146,107,137,0.01703,0.03406
300798,451197,375998,601596,150399,225599,422015,422477,422376,421765,421611,421604,141,124,98,114,113,137,0.05464,0.10928
1281650,1922470,1602060,2563290,640823,961235,422829,422455,423143,422689,422848,422490,148,137,96,91,135,137,0.0329,0.0658
2218340,3327510,2772930,4436690,1109170,1663760,423400,423099,423457,423669,422922,423317,110,141,121,100,124,117,0.01669,0.03338
2553790,3830690,3192240,5107590,1276900,1915340,423703,423522,423942,423703,423765,423299,122,120,105,124,123,115,0.008745,0.01749
3110500,4665750,3888130,6221000,1555250,2332880,423873,424002,423689,424123,424230,424048,122,139,124,150,106,128,0.008585,0.01717
2937900,4406850,3672370,5875800,1468950,2203420,422838,422464,422473,423010,422855,422901,139,129,110,98,97,129,0.008655,0.01731
2123390,3185090,2654240,4246780,1061700,1592540,423798,423949,423827,423980,423973,424111,146,116,131,110,99,135,0.008825,0.01765
1275570,1913350,1594460,2551140,637784,956676,423687,423809,423498,423944,423924,424066,130,111,94,108,111,140,0.008855,0.01771
386316,579474,482895,772631,193158,289737,422888,423191,422976,422424,423087,423158,104,111,141,111,139,106,0.008375,0.01675
89303.3,133955,111629,178606,44651.6,66977.4,420829,420577,420847,420559,420351,420964,147,107,143,99,106,137,0.00499,0.00998
0,0,0,0,0,0,417595,417571,417526,417316,417287,417992,126,146,110,109,101,101,0.00382,0.00764
0,0,0,0,0,0,417419,417308,417178,417482,417590,417798,97,128,98,113,115,97,0.006505,0.01301
0,0,0,0,0,0,418684,418387,418554,418837,418530,418670,105,135,135,129,129,138,0.00642,0.01284
0,0,0,0,0,0,418914,418442,418807,419031,418480,418527,144,99,130,126,122,150,0.006275,0.01255
0,0,0,0,0,0,420282,420684,420229,420153,419922,420159,101,137,114,92,94,94,0.00965,0.0193
0,0,0,0,0,0,421769,421695,421745,421494,422191,421652,99,105,125,110,118,115,0.005415,0.01083
0,0,0,0,0,0,423300,422942,423188,423033,423021,423488,140,127,123,94,113,141,0.011,0.022
